xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
375.017578125,155.55468749999997,413.8125,183.57324218750003,be,not_relevant,postmarked.,1.07763671875,182,by,151.94677734375,183,1.07763671875,-1.0
409.501953125,157.7099609375,534.5078125,183.57324218750003,postmarked.,not_relevant,or,26.94091796875,53,by,74.35693359375,183,26.94091796875,-1.0
528.0419921875,155.55468749999997,564.681640625,185.728515625,by,not_relevant,or,26.94091796875,53,midnight,61.42529296875,184,26.94091796875,61.42529296875
560.37109375,157.7099609375,655.203125,183.57324218750003,midnight,not_relevant,for,25.86328125,55,of,56.037109375,185,25.86328125,56.037109375
646.58203125,155.55468749999997,681.06640625,183.57324218750003,of,not_relevant,midnight,1.07763671875,184,the,31.25146484375,186,1.07763671875,31.25146484375
672.4453125,155.55468749999997,717.7060546875,181.41796875000003,the,not_relevant,of,1.07763671875,185,you,48.49365234375,47,1.07763671875,-1.0
709.0849609375,153.39941406249997,760.8115234375,187.8837890625,day,not_relevant,court,25.86328125,56,you,8.62109375,47,25.86328125,8.62109375
750.03515625,155.55468749999997,797.451171875,183.57324218750003,itis,not_relevant,day,1.07763671875,187,cannot,26.94091796875,48,1.07763671875,26.94091796875
790.9853515625,155.55468749999997,840.556640625,181.41796875000003,due,not_relevant,itis,1.07763671875,188,go,36.6396484375,49,1.07763671875,-1.0
834.0908203125,155.55468749999997,866.419921875,183.57324218750003,at,not_relevant,will,52.80419921875,217,go,2.1552734375,49,52.80419921875,2.1552734375
857.798828125,155.55468749999997,903.0595703125,181.41796875000003,the,not_relevant,at,1.07763671875,190,jail.,29.09619140625,51,1.07763671875,29.09619140625
896.59375,155.55468749999997,959.0966796875,181.41796875000003,court.,not_relevant,If,1.07763671875,193,you,72.20166015625,194,1.07763671875,72.20166015625
956.94140625,157.7099609375,982.8046875,181.41796875000003,If,not_relevant,you,2.1552734375,194,do,66.8134765625,195,2.1552734375,-1.0
976.3388671875,157.7099609375,1023.7548828125,185.728515625,you,not_relevant,contested;,52.80419921875,221,do,36.6396484375,195,-1.0,36.6396484375
1017.2890625,155.55468749999997,1056.083984375,183.57324218750003,do,not_relevant,you,2.1552734375,194,not,33.40673828125,196,2.1552734375,33.40673828125
1047.462890625,155.55468749999997,1092.7236328125,183.57324218750003,not,not_relevant,contested;,54.95947265625,221,obtain,91.59912109375,77,-1.0,91.59912109375
1131.5185546875,166.33105468750003,1215.57421875,190.0390625,Mitigation,not_relevant,Hearing.,1.07763671875,198,me,75.4345703125,103,1.07763671875,-1.0
1209.1083984375,166.33105468750003,1284.54296875,192.1943359375,Hearing.,not_relevant,send,18.31982421875,102,plan,40.9501953125,82,-1.0,40.9501953125
1282.3876953125,166.33105468750003,1349.201171875,192.1943359375,lagree,not_relevant,Ihave,2.1552734375,107,how,42.02783203125,85,2.1552734375,42.02783203125
1618.6103515625,149.08886718750003,1685.423828125,172.79687499999997,inability,not_relevant,to,1.0776367187499716,201,court,4.310546875,95,1.0776367187499716,4.310546875
1676.802734375,151.24414062499997,1704.8212890625,172.79687499999997,to,not_relevant,payi,2.842170943040401e-14,202,provide,14.00927734375,96,2.842170943040401e-14,14.00927734375
1696.2001953125,149.08886718750003,1739.3056640625,174.9521484375,payi,not_relevant,Iwantahearingt,23.7080078125,117,int,24.78564453125,203,-1.0,24.78564453125
1730.6845703125,151.24414062499997,1754.392578125,172.79687499999997,int,not_relevant,payi,2.842170943040401e-14,202,meinformation,47.416015625,97,2.842170943040401e-14,-1.0
1745.771484375,149.08886718750003,1784.56640625,174.9521484375,full.,not_relevant,Iwantahearingt,23.7080078125,117,meinformation,24.78564453125,97,-1.0,24.78564453125
150.869140625,209.4365234375,200.4404296875,237.455078125,The,not_relevant,court,1.07763671875,206,will,87.28857421875,207,1.07763671875,-1.0
193.974609375,211.591796875,250.01171875,237.455078125,court,not_relevant,penalty,21.552734375,242,will,40.9501953125,207,21.552734375,-1.0
241.390625,209.4365234375,284.49609375,237.455078125,will,not_relevant,court,1.07763671875,206,find,35.56201171875,208,1.07763671875,-1.0
275.875,209.4365234375,321.1357421875,235.29980468750003,find,not_relevant,will,1.07763671875,207,you,77.58984375,210,1.07763671875,77.58984375
312.5146484375,211.591796875,362.0859375,237.455078125,that,not_relevant,you,1.07763671875,210,committed,104.53076171875,211,1.07763671875,-1.0
353.46484375,211.591796875,398.7255859375,239.6103515625,you,not_relevant,increased;,19.3974609375,245,committed,65.73583984375,211,-1.0,-1.0
392.259765625,211.591796875,491.40234375,235.29980468750003,committed,not_relevant,you,2.1552734375,210,thei,64.658203125,212,-1.0,-1.0
484.9365234375,209.4365234375,528.0419921875,235.29980468750003,thei,not_relevant,committed,1.07763671875,211,or,37.71728515625,53,1.07763671875,37.71728515625
519.4208984375,209.4365234375,612.09765625,233.14453125000003,infraction,not_relevant,thei,1.07763671875,212,appear,30.173828125,54,1.07763671875,30.173828125
605.6318359375,209.4365234375,650.892578125,235.29980468750003,and,not_relevant,failure,20.47509765625,250,the,36.6396484375,215,20.47509765625,-1.0
644.4267578125,209.4365234375,685.376953125,235.29980468750003,the,not_relevant,to,20.47509765625,251,into,66.8134765625,253,20.47509765625,-1.0
678.9111328125,209.4365234375,808.2275390625,235.29980468750003,determination,not_relevant,enter,21.552734375,252,hearings:,23.7080078125,57,-1.0,23.7080078125
801.76171875,209.4365234375,844.8671875,235.29980468750003,will,not_relevant,be,1.07763671875,218,final,65.73583984375,219,1.07763671875,-1.0
836.24609375,209.4365234375,870.73046875,237.455078125,be,not_relevant,payment,22.63037109375,255,final,35.56201171875,219,-1.0,-1.0
864.2646484375,209.4365234375,913.8359375,235.29980468750003,final,not_relevant,be,1.07763671875,218,result,72.20166015625,258,1.07763671875,-1.0
907.3701171875,211.591796875,974.18359375,235.29980468750003,unless,not_relevant,contested;,1.07763671875,221,ina,65.73583984375,259,1.07763671875,-1.0
969.873046875,211.591796875,1069.015625,237.455078125,contested;,not_relevant,result,21.552734375,258,attendv,144.4033203125,222,21.552734375,144.4033203125
1131.5185546875,202.970703125,1196.1767578125,226.6787109375,attendv,not_relevant,voluntarily.,1.07763671875,223,send,50.64892578125,102,1.07763671875,50.64892578125
1183.2451171875,202.970703125,1278.0771484375,228.833984375,voluntarily.,not_relevant,lunderstandthisv,1.07763671875,224,me,18.31982421875,103,1.07763671875,18.31982421875
1275.921875,205.1259765625,1416.0146484375,228.833984375,lunderstandthisv,not_relevant,reduce,17.2421875,296,to,21.552734375,108,17.2421875,21.552734375
1405.23828125,207.28125,1437.5673828125,226.6787109375,will,not_relevant,goo,2.1552734375,226,liowl,46.33837890625,110,2.1552734375,-1.0
1431.1015625,205.1259765625,1469.896484375,233.14453125000003,goo,not_relevant,where,16.16455078125,299,liowl,17.2421875,110,16.16455078125,17.2421875
1461.275390625,209.4365234375,1489.2939453125,228.833984375,on,not_relevant,allowed,17.2421875,300,my,24.78564453125,228,-1.0,24.78564453125
1482.828125,207.28125,1517.3125,230.98925781250003,my,not_relevant,allowed,17.2421875,300,1may,15.0869140625,112,-1.0,15.0869140625
1510.8466796875,205.1259765625,1569.0390625,230.98925781250003,driving,not_relevant,my,1.07763671875,228,not,11.85400390625,114,1.07763671875,11.85400390625
1562.5732421875,207.28125,1625.076171875,230.98925781250003,recordi,not_relevant,infraction.,43.10546875,132,subpoena,10.7763671875,115,43.10546875,10.7763671875
1614.2998046875,207.28125,1689.734375,230.98925781250003,"if'trafic""",not_relevant,is,1.07763671875,232,witnessest,31.25146484375,118,1.07763671875,31.25146484375
1685.423828125,209.4365234375,1709.1318359375,230.98925781250003,is,not_relevant,checked.,3.23291015625,233,to,34.484375,119,3.23291015625,34.484375
1702.666015625,211.591796875,1780.255859375,235.29980468750003,checked.,not_relevant,Thoc,1.07763671875,234,appear,28.0185546875,120,1.07763671875,28.0185546875
1775.9453125,211.591796875,1819.05078125,237.455078125,Thoc,not_relevant,court,2.1552734375,235,butv,17.2421875,123,2.1552734375,17.2421875
1808.2744140625,213.74707031250003,1860.0009765625,239.6103515625,court,not_relevant,maya,1.07763671875,237,witnesses,31.25146484375,236,1.07763671875,31.25146484375
1823.361328125,196.50488281250003,1907.4169921875,220.212890625,witnesses,not_relevant,can,1.07763671875,239,circumstances.,45.2607421875,125,1.07763671875,-1.0
1851.3798828125,213.74707031250003,1896.640625,241.765625,maya,not_relevant,infraction.,40.9501953125,137,allowt,38.794921875,238,40.9501953125,38.794921875
1888.01953125,213.74707031250003,1937.5908203125,239.6103515625,allowt,not_relevant,maya,1.07763671875,237,can,7.54345703125,239,1.07763671875,-1.0
1898.7958984375,196.50488281250003,1941.9013671875,222.3681640625,can,not_relevant,allowt,17.2421875,238,can,0.0,239,17.2421875,0.0
1928.9697265625,213.74707031250003,1974.23046875,239.6103515625,time,not_relevant,send,43.10546875,139,time,0.0,240,43.10546875,0.0
148.7138671875,233.14453125000003,202.595703125,261.1630859375,your,not_relevant,referral,19.3974609375,260,court,46.33837890625,206,-1.0,46.33837890625
198.28515625,233.14453125000003,271.564453125,259.0078125,penalty,not_relevant,your,1.07763671875,241,will,28.0185546875,207,1.07763671875,28.0185546875
262.943359375,233.14453125000003,314.669921875,259.0078125,may,not_relevant,ofyour,19.397460937500057,261,find,9.69873046875,208,19.397460937500057,9.69873046875
306.048828125,233.14453125000003,344.84375,259.0078125,bei,not_relevant,to,18.31982421875,263,that,11.85400390625,209,18.31982421875,11.85400390625
338.3779296875,233.14453125000003,439.67578125,256.8525390625,increased;,not_relevant,bei,1.07763671875,244,committed,52.80419921875,211,1.07763671875,52.80419921875
435.365234375,230.98925781250003,500.0234375,256.8525390625,failure,not_relevant,increased;,1.07763671875,245,thei,38.794921875,212,1.07763671875,38.794921875
493.5576171875,233.14453125000003,521.576171875,254.697265625,to,not_relevant,pay,2.1552734375,248,or,60.34765625,249,2.1552734375,-1.0
512.955078125,233.14453125000003,560.37109375,259.0078125,pay,not_relevant,agency,19.397460937500057,266,or,31.25146484375,249,19.397460937500057,31.25146484375
553.9052734375,233.14453125000003,581.923828125,254.697265625,or,not_relevant,pay,2.1552734375,248,failure,39.87255859375,250,2.1552734375,-1.0
575.4580078125,230.98925781250003,640.1162109375,254.697265625,failure,not_relevant,or,1.07763671875,249,and,20.47509765625,214,1.07763671875,20.47509765625
633.650390625,228.833984375,665.9794921875,256.8525390625,to,not_relevant,enter,1.07763671875,252,the,15.0869140625,215,1.07763671875,15.0869140625
657.3583984375,230.98925781250003,715.55078125,256.8525390625,enter,not_relevant,gamishment,21.552734375000057,268,into,45.2607421875,253,-1.0,45.2607421875
709.0849609375,230.98925781250003,754.345703125,256.8525390625,into,not_relevant,a,1.07763671875,254,determination,11.85400390625,216,1.07763671875,11.85400390625
745.724609375,233.14453125000003,769.4326171875,256.8525390625,a,not_relevant,payment,1.07763671875,255,will,65.73583984375,217,1.07763671875,-1.0
762.966796875,233.14453125000003,851.3330078125,259.0078125,payment,not_relevant,plan,1.07763671875,256,will,16.16455078125,217,1.07763671875,16.16455078125
844.8671875,233.14453125000003,894.4384765625,261.1630859375,plan,not_relevant,and,18.319824218750057,272,final,19.3974609375,219,18.319824218750057,19.3974609375
887.97265625,233.14453125000003,937.5439453125,259.0078125,may,not_relevant,plan,1.07763671875,256,unless,28.0185546875,220,1.07763671875,28.0185546875
931.078125,233.14453125000003,991.42578125,259.0078125,result,not_relevant,ANDif,19.397460937500057,274,ina,45.2607421875,259,19.397460937500057,45.2607421875
982.8046875,233.14453125000003,1030.220703125,259.0078125,ina,not_relevant,ANDif,19.397460937500057,274,contested;,12.931640625,221,19.397460937500057,12.931640625
146.55859375,254.697265625,224.1484375,278.4052734375,referral,not_relevant,TRAERIC,24.78564453125,319,penalty,49.5712890625,242,24.78564453125,49.5712890625
221.9931640625,252.54199218750009,290.9619140625,278.4052734375,ofyour,not_relevant,referral,1.0776367187499432,260,may,32.3291015625,243,1.0776367187499432,32.3291015625
284.49609375,252.54199218750009,340.533203125,278.4052734375,case,not_relevant,You,23.708007812499943,320,bei,12.931640625,244,23.708007812499943,12.931640625
331.912109375,250.38671875000003,364.2412109375,278.4052734375,to,not_relevant,a,1.07763671875,264,increased;,40.9501953125,245,-1.0,-1.0
357.775390625,254.697265625,379.328125,276.25,a,not_relevant,lose,24.78564453125,322,increased;,20.47509765625,245,24.78564453125,20.47509765625
372.8623046875,252.54199218750009,465.5390625,276.25,collection:,not_relevant,a,1.0776367187499432,264,failure,48.49365234375,246,1.0776367187499432,48.49365234375
461.228515625,252.54199218750009,538.818359375,278.4052734375,agency,not_relevant,driver's,24.785644531249943,324,to,7.54345703125,247,24.785644531249943,7.54345703125
536.6630859375,252.54199218750009,625.029296875,278.4052734375,including,not_relevant,license/privilege.,24.785644531249943,325,failure,26.94091796875,250,24.785644531249943,26.94091796875
622.8740234375,252.54199218750009,739.2587890625,278.4052734375,gamishment,not_relevant,license/privilege.,24.785644531249943,325,enter,5.38818359375,252,24.785644531249943,5.38818359375
734.9482421875,250.38671875000003,767.27734375,278.4052734375,of,not_relevant,gamishment,1.0776367187500568,268,a,6.4658203125,254,1.0776367187500568,6.4658203125
758.65625,252.54199218750009,808.2275390625,278.4052734375,your,not_relevant,wages,2.155273437499943,271,payment,23.7080078125,255,2.155273437499943,23.7080078125
801.76171875,254.697265625,870.73046875,280.560546875,wages,not_relevant,penalties,77.58984375,285,plan,33.40673828125,256,77.58984375,33.40673828125
864.2646484375,252.54199218750009,909.525390625,278.4052734375,and,not_relevant,wages,2.155273437499943,271,may,25.86328125,257,2.155273437499943,25.86328125
903.0595703125,254.697265625,976.3388671875,280.560546875,assets;,not_relevant,satished.,75.4345703125,288,result,21.552734375,258,75.4345703125,21.552734375
972.0283203125,252.54199218750009,1043.15234375,278.4052734375,ANDif,not_relevant,assets;,2.155273437499943,273,acourt,158.41259765625,142,2.155273437499943,-1.0
140.0927734375,330.1318359375,237.080078125,353.83984375000006,PARKING,not_relevant,Court,50.64892578125,333,TRAFFIG,45.2607421875,327,50.64892578125,45.2607421875
275.875,330.1318359375,325.4462890625,355.99511718750006,DOL,not_relevant,may,2.1552734375,277,refuse,82.97802734375,278,2.1552734375,-1.0
318.98046875,332.287109375,364.2412109375,358.15039062499994,may,not_relevant,Checkoedne-4borestomerigmgns,23.7080078125,289,refuse,42.02783203125,278,23.7080078125,42.02783203125
353.46484375,332.287109375,413.8125,358.15039062499994,refuse,not_relevant,Checkoedne-4borestomerigmgns,23.7080078125,289,torenew,63.58056640625,279,23.7080078125,63.58056640625
407.3466796875,332.287109375,487.091796875,355.99511718750006,torenew,not_relevant,refuse,1.07763671875,278,vehicle,105.6083984375,281,1.07763671875,-1.0
480.6259765625,332.287109375,525.88671875,358.15039062499994,your,not_relevant,Checkoedne-4borestomerigmgns,23.7080078125,289,vehicle,49.5712890625,281,23.7080078125,49.5712890625
519.4208984375,332.287109375,586.234375,355.99511718750006,vehicle,not_relevant,your,1.07763671875,280,unti,142.248046875,283,1.07763671875,-1.0
579.7685546875,332.287109375,678.9111328125,358.15039062499994,registration,not_relevant,Checkoedne-4borestomerigmgns,23.7080078125,289,unti,65.73583984375,283,23.7080078125,-1.0
672.4453125,330.1318359375,717.7060546875,358.15039062499994,unti,not_relevant,registration,1.07763671875,282,penalties,89.44384765625,285,1.07763671875,-1.0
711.240234375,332.287109375,752.1904296875,358.15039062499994,any,not_relevant,sign,23.7080078125,290,penalties,52.80419921875,285,23.7080078125,-1.0
743.5693359375,332.287109375,825.4697265625,358.15039062499994,penalties,not_relevant,date and mail,23.7080078125,291,thisform,88.3662109375,292,-1.0,88.3662109375
823.314453125,332.287109375,937.5439453125,358.15039062499994,imposedhave,not_relevant,thisform,22.63037109375,292,been,76.51220703125,287,22.63037109375,76.51220703125
933.2333984375,334.4423828125,980.6494140625,353.83984375000006,been,not_relevant,imposedhave,1.07763671875,286,satished.,58.1923828125,288,1.07763671875,58.1923828125
976.3388671875,330.1318359375,1053.9287109375,355.99511718750006,satished.,not_relevant,been,1.07763671875,287,My,101.2978515625,308,1.07763671875,101.2978515625
303.8935546875,353.83984375000006,672.4453125,384.013671875,Checkoedne-4borestomerigmgns,not_relevant,information:,23.7080078125,335,your,15.0869140625,280,23.7080078125,15.0869140625
659.513671875,355.99511718750006,713.3955078125,381.8583984375,sign,not_relevant,Winthrop,43.10546875,354,unti,8.62109375,283,43.10546875,8.62109375
704.7744140625,355.99511718750006,836.24609375,381.8583984375,date and mail,not_relevant,Winthrop,43.10546875,354,penalties,14.00927734375,285,43.10546875,14.00927734375
829.7802734375,355.99511718750006,915.9912109375,379.703125,thisform,not_relevant,date and mail,1.07763671875,291,imposedhave,7.54345703125,286,1.07763671875,7.54345703125
907.3701171875,353.83984375000006,944.009765625,381.8583984375,to:,not_relevant,Court,42.02783203125,356,satished.,89.44384765625,288,42.02783203125,-1.0
1131.5185546875,222.3681640625,1215.57421875,248.23144531250003,payments,not_relevant,Contested!,24.78564453125,126,or,50.64892578125,295,24.78564453125,50.64892578125
1211.263671875,224.5234375,1237.126953125,246.076171875,or,not_relevant,Contested!,24.78564453125,126,voluntarily.,6.4658203125,223,24.78564453125,6.4658203125
1230.6611328125,222.3681640625,1295.3193359375,246.076171875,reduce,not_relevant,or,1.07763671875,295,lunderstandthisv,82.97802734375,224,1.07763671875,-1.0
1286.6982421875,222.3681640625,1325.4931640625,248.23144531250003,thep,not_relevant,Iwant,25.86328125,128,lunderstandthisv,39.87255859375,224,25.86328125,39.87255859375
1316.8720703125,222.3681640625,1381.5302734375,248.23144531250003,penalty,not_relevant,Iwant,25.86328125,128,where,56.037109375,299,25.86328125,56.037109375
1377.2197265625,222.3681640625,1433.2568359375,248.23144531250003,where,not_relevant,allowed,1.07763671875,300,will,16.16455078125,225,1.07763671875,16.16455078125
1428.9462890625,224.5234375,1497.9150390625,248.23144531250003,allowed,not_relevant,(challenge),25.86328125,130,on,11.85400390625,227,-1.0,11.85400390625
1489.2939453125,222.3681640625,1521.623046875,250.38671875000003,byl,not_relevant,thisi,24.78564453125,131,law.,28.0185546875,302,24.78564453125,-1.0
1510.8466796875,222.3681640625,1556.107421875,250.38671875000003,law.,not_relevant,thisi,24.78564453125,131,driving,6.4658203125,229,24.78564453125,6.4658203125
1228.505859375,287.02636718750006,1295.3193359375,312.8896484375,require,not_relevant,willtell,18.31982421875,162,appear.,19.3974609375,145,18.31982421875,19.3974609375
1131.5185546875,323.66601562499994,1174.6240234375,349.529296875,"and""",not_relevant,My,29.09619140625,308,court,4.310546875,161,29.09619140625,4.310546875
1168.158203125,323.66601562499994,1232.81640625,347.3740234375,traffici,not_relevant,"and""",1.07763671875,304,willtell,5.38818359375,162,1.07763671875,5.38818359375
1224.1953125,325.8212890625,1250.05859375,347.3740234375,is,not_relevant,checked.,1.07763671875,307,me,11.85400390625,163,1.07763671875,11.85400390625
1243.5927734375,325.8212890625,1323.337890625,349.529296875,checked.,not_relevant,(PLEASE,28.0185546875,311,tor,26.94091796875,165,28.0185546875,26.94091796875
1097.0341796875,351.6845703125,1135.8291015625,379.703125,My,not_relevant,mailingaddressi,1.07763671875,309,is:,149.79150390625,310,1.07763671875,-1.0
1129.36328125,353.83984375000006,1260.8349609375,379.703125,mailingaddressi,not_relevant,Name:,22.63037109375,313,is:,71.1240234375,310,22.63037109375,71.1240234375
1252.2138671875,355.99511718750006,1280.232421875,377.5478515625,is:,not_relevant,needed?,110.99658203125,316,(PLEASE,54.95947265625,311,-1.0,-1.0
1278.0771484375,353.83984375000006,1364.2880859375,377.5478515625,(PLEASE,not_relevant,is:,1.07763671875,310,(PLEASE,0.0,311,1.07763671875,0.0
1355.6669921875,353.83984375000006,1424.6357421875,379.703125,PRINT),not_relevant,Language:,110.99658203125006,317,PRINT),0.0,312,-1.0,0.0
1097.0341796875,377.5478515625,1159.537109375,401.255859375,Name:,not_relevant,Street,21.552734375,358,POE,61.42529296875,360,21.552734375,-1.0
1101.3447265625,444.361328125,1196.1767578125,468.0693359375,Telephone:,not_relevant,Isinterpreter,22.63037109375,315,needed?,119.61767578125,316,22.63037109375,-1.0
1107.810546875,465.9140625,1232.81640625,491.77734375000006,Isinterpreter,not_relevant,X:,39.87255859375,318,needed?,98.06494140625,316,39.87255859375,-1.0
1228.505859375,465.9140625,1308.2509765625,489.6220703125,needed?,not_relevant,Language:,5.684341886080802e-14,317,needed?,0.0,316,5.684341886080802e-14,0.0
1308.2509765625,461.60351562500006,1405.23828125,493.93261718750006,Language:,not_relevant,(SIGNATURE).,60.34765624999994,384,Language:,0.0,317,60.34765624999994,0.0
1097.0341796875,504.708984375,1129.36328125,532.7275390625,X:,not_relevant,WA018013J,48.49365234375,394,(SIGNATURE).,200.4404296875,384,48.49365234375,200.4404296875
144.4033203125,278.4052734375,234.9248046875,304.26855468750006,TRAERIC,not_relevant,NON-,26.94091796875,326,You,106.68603515625,320,26.94091796875,106.68603515625
273.7197265625,276.25,318.98046875,302.11328125000006,You,not_relevant,may,2.1552734375,321,case,16.16455078125,262,-1.0,16.16455078125
310.359375,278.4052734375,357.775390625,304.26855468750006,may,not_relevant,Itisa,25.86328125,328,lose,37.71728515625,322,25.86328125,37.71728515625
349.154296875,276.25,394.4150390625,304.26855468750006,lose,not_relevant,may,1.07763671875,321,driver's,87.28857421875,324,1.07763671875,-1.0
385.7939453125,280.560546875,433.2099609375,306.42382812499994,your,not_relevant,and,23.7080078125,330,driver's,49.5712890625,324,23.7080078125,49.5712890625
426.744140625,278.4052734375,491.40234375,302.11328125000006,driver's,not_relevant,your,3.23291015625,323,license/privilege.,94.83203125,325,3.23291015625,94.83203125
484.9365234375,278.4052734375,622.8740234375,302.11328125000006,license/privilege.,not_relevant,treatedaccordingy,29.09619140625,332,wages,282.3408203125,271,-1.0,282.3408203125
144.4033203125,304.26855468750006,198.28515625,332.287109375,NON-,not_relevant,TRAFFIG,1.07763671875,327,Itisa,122.8505859375,328,1.07763671875,-1.0
191.8193359375,306.42382812499994,275.875,332.287109375,TRAFFIG,not_relevant,PARKING,22.63037109375,275,Itisa,60.34765625,328,22.63037109375,60.34765625
271.564453125,304.26855468750006,316.8251953125,330.1318359375,Itisa,not_relevant,TRAFFIG,2.1552734375,327,crime,54.95947265625,329,-1.0,-1.0
321.1357421875,304.26855468750006,377.1728515625,330.1318359375,crime,not_relevant,a,2.1552734375,353,and,40.9501953125,330,2.1552734375,40.9501953125
368.5517578125,304.26855468750006,411.6572265625,330.1318359375,and,not_relevant,torenew,26.94091796875,279,your,19.3974609375,323,-1.0,19.3974609375
403.0361328125,304.26855468750006,463.3837890625,330.1318359375,willbe,not_relevant,treatedaccordingy,2.1552734375,332,"and""",719.861328125,304,2.1552734375,719.861328125
454.7626953125,306.42382812499994,614.2529296875,332.287109375,treatedaccordingy,not_relevant,torenew,24.78564453125,279,unti,160.56787109375,283,24.78564453125,-1.0
137.9375,379.703125,198.28515625,405.56640625000006,Court,not_relevant,contacti,1.07763671875,334,1:,48.49365234375,337,1.07763671875,-1.0
191.8193359375,381.8583984375,260.7880859375,405.56640625000006,contacti,not_relevant,1:,19.3974609375,337,information:,80.82275390625,335,19.3974609375,-1.0
256.4775390625,379.703125,357.775390625,405.56640625000006,information:,not_relevant,contacti,1.07763671875,334,Checkoedne-4borestomerigmgns,181.04296875,289,1.07763671875,181.04296875
137.9375,401.255859375,209.0615234375,427.11914062500006,Phone,not_relevant,Hearings:,21.552734375,339,1:,43.10546875,337,-1.0,-1.0
200.4404296875,399.1005859375,232.76953125,427.11914062500006,1:,not_relevant,Phone,1.07763671875,336,contacti,9.69873046875,334,1.07763671875,9.69873046875
232.76953125,403.4111328125,362.0859375,427.11914062500006,(360)337-7109,not_relevant,aisincdtcoum@HispgPw,19.3974609375,340,information:,9.69873046875,335,19.3974609375,9.69873046875
140.0927734375,422.80859375000006,232.76953125,448.671875,Hearings:,not_relevant,Payment:,19.3974609375,341,1:,30.173828125,337,19.3974609375,30.173828125
230.6142578125,422.80859375000006,443.986328125,446.5166015625,aisincdtcoum@HispgPw,not_relevant,Hearings:,1.07763671875,339,Winthrop,390.1044921875,354,1.07763671875,390.1044921875
140.0927734375,442.2060546875,234.9248046875,468.0693359375,Payment:,not_relevant,htpsscterapaitma,19.3974609375,342,aisincdtcoum@HispgPw,149.79150390625,340,19.3974609375,149.79150390625
137.9375,459.44824218750006,375.017578125,489.6220703125,htpsscterapaitma,not_relevant,MowieAlAeN,19.3974609375,343,877-495-2729,255.39990234375,344,-1.0,-1.0
140.0927734375,478.845703125,463.3837890625,509.01953125,MowieAlAeN,not_relevant,INFRACTION,70.04638671875,386,877-495-2729,210.13916015625,344,70.04638671875,210.13916015625
452.607421875,481.0009765625,571.1474609375,504.708984375,877-495-2729,not_relevant,MowieAlAeN,1.07763671875,343,98862,356.69775390625,367,1.07763671875,356.69775390625
1465.5859375,287.02636718750006,1571.1943359375,312.8896484375,includingthe,not_relevant,witness's,18.31982421875,167,preponderance,54.95947265625,153,18.31982421875,54.95947265625
1564.728515625,287.02636718750006,1622.9208984375,312.8896484375,officer,not_relevant,who,1.07763671875,347,ofthe,63.58056640625,154,1.07763671875,-1.0
1616.455078125,291.3369140625,1657.4052734375,310.734375,who,not_relevant,wrote,2.1552734375,348,ofthe,20.47509765625,154,2.1552734375,20.47509765625
1653.0947265625,293.4921875,1700.5107421875,312.8896484375,wrote,not_relevant,thet,1.07763671875,349,evidencet,40.9501953125,155,1.07763671875,-1.0
1694.044921875,291.3369140625,1732.83984375,317.2001953125,thet,not_relevant,this,17.2421875,170,evidencet,4.310546875,155,-1.0,4.310546875
1722.0634765625,291.3369140625,1775.9453125,317.2001953125,ticket,not_relevant,will,18.31982421875,171,thatl,22.63037109375,156,-1.0,22.63037109375
1771.634765625,293.4921875,1799.6533203125,315.044921875,toa,not_relevant,atlendthe!,1.07763671875,352,committed,49.5712890625,157,1.07763671875,-1.0
1791.0322265625,293.4921875,1877.2431640625,317.2001953125,atlendthe!,not_relevant,hearing.,1.07763671875,176,committed,1.07763671875,157,1.07763671875,1.07763671875
310.359375,310.734375,327.6015625,327.9765625,a,not_relevant,DOL,23.7080078125,276,crime,30.173828125,329,23.7080078125,30.173828125
661.6689453125,392.634765625,793.140625,431.4296875,Winthrop,not_relevant,Riverside,26.94091796875,362,Ave,108.84130859375,363,26.94091796875,108.84130859375
793.140625,392.634765625,931.078125,431.4296875,Municipal,not_relevant,Riverside,26.94091796875,362,Court,112.07421875,356,26.94091796875,112.07421875
933.2333984375,392.634765625,1015.1337890625,427.11914062500006,Court,not_relevant,208,2.1552734375,357,City:,146.55859375,366,2.1552734375,-1.0
1012.978515625,394.7900390625,1075.4814453125,429.2744140625,208,not_relevant,WA,29.096191406250057,365,City:,76.51220703125,366,29.096191406250057,76.51220703125
1097.0341796875,399.1005859375,1157.3818359375,422.80859375000006,Street,not_relevant,City:,23.7080078125,366,Name:,1.07763671875,313,23.7080078125,1.07763671875
1150.916015625,399.1005859375,1176.779296875,422.80859375000006,or,not_relevant,Telephone:,45.2607421875,314,POE,25.86328125,360,-1.0,25.86328125
1168.158203125,396.9453125,1211.263671875,422.80859375000006,POE,not_relevant,or,1.07763671875,359,Box:,31.25146484375,361,1.07763671875,31.25146484375
1198.33203125,396.9453125,1243.5927734375,422.80859375000006,Box:,not_relevant,needed?,67.89111328125,316,State:,438.59814453125,370,67.89111328125,438.59814453125
672.4453125,422.80859375000006,806.072265625,455.1376953125,Riverside,not_relevant,Ave,1.0776367187500568,363,Municipal,122.8505859375,355,1.0776367187500568,-1.0
803.9169921875,422.80859375000006,868.5751953125,457.29296875000006,Ave,not_relevant,98862,31.251464843749943,367,Municipal,25.86328125,355,-1.0,25.86328125
